0.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
0.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
1.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
1.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
2.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
2.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
3.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
3.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
4.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
4.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
5.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
5.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
6.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
6.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
7.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
7.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
8.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
8.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
9.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
9.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
10.00	0.0000000000	0.0000000000	1.0000000000	1.0000000000
10.50	0.0000000000	0.0000000000	1.0000000000	1.0000000000
11.00	0.0000000000	1.0000000000	0.0000000000	1.0000000000
11.50	0.0000000000	1.0000000000	0.0000000000	1.0000000000
12.00	0.0000000000	1.0000000000	0.0000000000	1.0000000000
12.50	0.0000000000	1.0000000000	0.0000000000	1.0000000000
13.00	0.0000000000	1.0000000000	0.0000000000	1.0000000000
13.50	0.0000000000	1.0000000000	0.0000000000	1.0000000000
14.00	0.0000000000	1.0000000000	0.0000000000	1.0000000000
14.50	0.0000000000	1.0000000000	0.0000000000	1.0000000000
15.00	0.0000000000	1.0000000000	0.0000000000	1.0000000000
